2	0	0.0
5	0	0.2857142857142857
5	0	0.34782608695652173
5	0	0.1724137931034483
5	0	0.18181818181818182
5	0	0.6666666666666666
5	0	0.09523809523809523
1	0	0.0
5	0	0.33333333333333337
5	0	0.15384615384615385
5	0	0.16666666666666669
5	0	0.19999999999999998
5	0	0.0
5	0	0.2222222222222222
5	0	0.3137254901960785
5	0	0.25
5	0	0.0
5	0	0.2222222222222222
5	0	0.33333333333333337
5	0	0.33333333333333337
5	0	0.3684210526315789
5	0	0.5714285714285715
5	0	0.33333333333333337
5	0	0.19999999999999998
5	0	0.3076923076923077
5	0	0.5714285714285715
5	0	0.0
5	0	0.3636363636363636
5	0	0.2857142857142857
5	0	0.0
5	0	0.15384615384615385
5	0	0.19999999999999998
5	0	0.19999999999999998
5	0	0.4615384615384615
5	0	0.5
5	0	0.2222222222222222
5	0	0.14285714285714288
5	0	0.2666666666666667
5	0	0.14285714285714288
5	0	0.25
5	0	0.4
5	0	0.2222222222222222
5	0	0.18181818181818182
5	0	0.14285714285714288
5	0	0.3
5	0	0.0
5	0	0.19999999999999998
5	0	0.4166666666666667
5	0	0.4
5	0	0.4615384615384615
5	0	0.25
5	0	0.30769230769230765
5	0	0.2857142857142857
3	0	0.14285714285714288
4	0	0.0
5	0	0.5
5	0	0.2857142857142857
5	0	0.13333333333333333
5	0	0.375
5	0	0.5714285714285715
2	0	0.0625
4	0	0.07999999999999999
5	0	0.12903225806451613
4	0	0.13793103448275862
4	0	0.5454545454545454
4	0	0.0
5	0	0.47619047619047616
5	0	0.12000000000000001
5	0	0.18181818181818182
5	0	0.4347826086956522
5	0	0.4444444444444445
5	0	0.1111111111111111
4	0	0.25
5	0	0.47619047619047616
5	0	0.21052631578947367
5	0	0.06896551724137931
5	0	0.19999999999999998
5	0	0.2222222222222222
2	0	0.0
5	0	0.13333333333333333
5	0	0.4
5	0	0.17391304347826084
5	0	0.2
5	0	0.15384615384615385
5	0	0.2608695652173913
5	0	0.07142857142857144
5	0	0.32000000000000006
5	0	0.046511627906976744
5	0	0.4
5	0	0.13333333333333333
5	0	0.14285714285714285
5	0	0.07692307692307693
5	0	0.16666666666666669
5	0	0.13333333333333333
5	0	0.5263157894736842
4	0	0.07272727272727272
5	0	0.2666666666666667
5	0	0.3076923076923077
5	0	0.2666666666666667
5	0	0.10909090909090909
5	0	0.048780487804878044
5	0	0.18181818181818182
5	0	0.0967741935483871
2	0	0.0
5	0	0.18181818181818182
5	0	0.7058823529411764
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
1	0	0.0
5	1	1.0
5	1	1.0
5	1	1.0
5	1	1.0
1	0	0.0
1	0	0.0
5	1	1.0
5	1	1.0
