2	0	0.0
1	0	0.0
2	0	0.0
2	0	0.08163265306122448
5	1	1.0
5	1	1.0
1	0	0.0
1	0	0.0
5	1	1.0
5	1	1.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
3	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
5	1	1.0
1	0	0.0
4	0	0.10526315789473685
5	0	0.8571428571428571
5	1	1.0
5	1	1.0
2	0	0.0
2	0	0.09523809523809522
1	0	0.0
2	0	0.18750000000000003
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
5	0	0.25
1	0	0.0
1	0	0.0
5	1	1.0
5	1	1.0
1	0	0.0
1	0	0.125
1	0	0.0
5	1	1.0
1	0	0.0
5	1	1.0
1	0	0.0
5	1	1.0
1	0	0.0
1	0	0.0
5	1	1.0
1	0	0.0
2	0	0.0
1	0	0.0
1	0	0.0
4	0	0.0
4	0	0.4
1	0	0.0
5	0	0.6666666666666666
5	0	0.5714285714285715
2	0	0.0
3	0	0.6
2	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.18181818181818182
3	0	0.0
2	0	0.08333333333333333
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
2	0	0.15384615384615383
5	0	0.5
1	0	0.0
4	0	0.6666666666666666
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.08
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
2	0	0.0
1	0	0.0
1	0	0.05405405405405406
1	0	0.0
5	1	1.0
4	1	1.0
4	0	0.2
1	0	0.0
1	0	0.0
1	0	0.0
4	0	0.0
5	0	0.33333333333333337
2	0	0.0
1	0	0.0
3	0	0.28571428571428575
4	0	0.25
1	0	0.0
4	0	0.2857142857142857
2	0	0.0
1	0	0.0
2	0	0.28571428571428575
5	0	0.21052631578947367
1	0	0.0
5	0	0.8
1	0	0.0
5	0	0.0
5	0	0.6666666666666666
2	0	0.3157894736842105
4	0	0.25
3	0	0.19047619047619047
1	0	0.0
1	0	0.16666666666666666
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
2	0	0.0
4	0	0.7499999999999999
5	0	0.0
4	0	0.4615384615384615
5	0	0.7499999999999999
1	0	0.0
1	0	0.0
1	0	0.07407407407407408
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
2	0	0.12121212121212122
5	0	0.6666666666666666
2	0	0.0
1	0	0.0
5	0	0.0
5	0	0.0
2	0	0.0
1	0	0.0
2	0	0.0
1	0	0.0
1	0	0.0
2	0	0.0
5	0	0.0
5	0	0.0
5	0	0.6666666666666666
5	0	0.8571428571428571
1	0	0.0
1	0	0.0
1	0	0.0
2	0	0.0
1	0	0.0
