2	0	0.0
1	0	0.0
4	0	0.2222222222222222
4	0	0.09090909090909091
5	1	1.0
5	1	1.0
1	0	0.0
1	0	0.0
5	1	1.0
5	1	1.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
2	0	0.09523809523809525
5	0	0.8571428571428571
1	0	0.13333333333333336
5	1	1.0
2	0	0.0
2	0	0.09523809523809522
1	0	0.0
2	0	0.18750000000000003
1	0	0.0
1	0	0.0
1	0	0.0
5	1	1.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
5	1	1.0
5	1	1.0
5	1	1.0
1	0	0.0
1	0	0.0
1	0	0.0
5	1	1.0
5	1	1.0
5	1	1.0
1	0	0.0
1	0	0.0
5	0	0.888888888888889
1	0	0.0
1	0	0.0
1	0	0.0
2	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
4	0	0.4
1	0	0.0
5	0	0.5
5	0	0.6666666666666666
5	0	0.5714285714285715
4	0	0.47058823529411764
5	0	0.3076923076923077
1	0	0.0
1	0	0.2857142857142857
1	0	0.15384615384615383
1	0	0.0
1	0	0.0
1	0	0.0
2	0	0.08333333333333333
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
2	0	0.25
5	0	0.5
4	0	0.36363636363636365
4	0	0.6666666666666666
1	0	0.0
1	0	0.14285714285714288
1	0	0.0
5	0	0.5
1	0	0.0
1	0	0.0
1	0	0.0
5	1	1.0
2	0	0.0
4	0	0.23529411764705882
1	0	0.05405405405405406
1	0	0.0
5	1	1.0
4	1	1.0
4	0	0.28571428571428575
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
5	0	0.33333333333333337
2	0	0.0
1	0	0.0
3	0	0.0
5	0	0.07692307692307693
1	0	0.0
2	0	0.0
2	0	0.0
1	0	0.0
4	0	0.6
3	0	0.08888888888888889
1	0	0.0
5	0	0.8
1	0	0.2
5	0	0.0
1	0	0.0
2	0	0.3157894736842105
4	0	0.25
5	0	0.0
1	0	0.0
1	0	0.13333333333333333
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.13333333333333333
2	0	0.0
1	0	0.0
1	0	0.0
5	0	0.0
4	0	0.7499999999999999
5	0	0.0
1	0	0.2
5	0	0.0
1	0	0.0
1	0	0.0
1	0	0.07407407407407408
1	0	0.0
1	0	0.0
1	0	0.0
1	0	0.0
5	0	0.6666666666666666
4	0	0.5
5	0	0.6666666666666666
1	0	0.0
1	0	0.0
5	0	0.0
5	0	0.0
1	0	0.0
1	0	0.0
2	0	0.0
1	0	0.0
1	0	0.0
2	0	0.0
5	0	0.0
5	0	0.0
1	0	0.0
5	0	0.8571428571428571
1	0	0.0
5	0	0.0
1	0	0.18181818181818182
2	0	0.0
1	0	0.0
